id;x;y
7566;3483271,611;-1548609,307
7565;3483271,611;-1548209,307
7564;3483271,611;-1547809,307
7563;3483271,611;-1547409,307
7562;3483271,611;-1547009,307
7561;3483271,611;-1546609,307
7560;3483271,611;-1546209,307
7559;3483271,611;-1545809,307
7650;3483681,33;-1541023,996
7649;3483827,155;-1540793,183
7572;3483107,995;-1550846,134
7571;3483233,964;-1550572,091
7570;3483271,611;-1550209,307
7569;3483271,611;-1549809,307
7568;3483271,611;-1549409,307
7567;3483271,611;-1549009,307
7767;3484071,611;-1546609,307
7766;3484071,611;-1546209,307
7765;3484071,611;-1545809,307
7764;3484071,611;-1545409,307
7763;3484071,611;-1545009,307
7762;3484071,611;-1544609,307
7761;3484071,611;-1544209,307
7760;3484071,611;-1543809,307
7775;3484031,697;-1549769,882
7774;3484071,611;-1549409,307
7773;3484071,611;-1549009,307
7772;3484071,611;-1548609,307
7771;3484071,611;-1548209,307
7770;3484071,611;-1547809,307
7769;3484071,611;-1547409,307
7768;3484071,611;-1547009,307
7674;3483506,389;-1550444,508
7673;3483632,839;-1550170,994
7672;3483671,611;-1549809,307
7671;3483671,611;-1549409,307
7670;3483671,611;-1549009,307
7669;3483671,611;-1548609,307
7668;3483671,611;-1548209,307
7667;3483671,611;-1547809,307
7759;3484071,611;-1543409,307
7758;3484071,611;-1543009,307
7757;3484071,611;-1542609,307
7756;3484071,611;-1542209,307
7755;3484071,611;-1541809,307
7754;3484071,611;-1541409,307
7753;3484071,611;-1541009,307
7752;3484111,607;-1540741,599
8677;3487671,611;-1539809,307
8676;3487692,952;-1539492,132
8627;3487356,839;-1560848,38
8626;3487271,85;-1560609,057
8625;3487271,611;-1560209,307
8624;3487272,505;-1559810,22
8623;3487357,442;-1559456,243
8622;3487339,666;-1558942,646
8685;3487813,235;-1542831,691
8684;3487806,293;-1542685,211
8683;3487708,761;-1542154,112
8682;3487671,611;-1541809,307
8681;3487671,611;-1541409,307
8680;3487671,611;-1541009,307
8679;3487671,611;-1540609,307
8678;3487671,611;-1540209,307
8580;3487382,358;-1542058,509
8579;3487317,117;-1541775,246
8578;3487271,611;-1541409,307
8577;3487271,611;-1541009,307
8576;3487271,611;-1540609,307
8575;3487271,611;-1540209,307
8574;3487271,611;-1539809,307
8573;3487330,924;-1539557,785
8621;3487271,611;-1558609,307
8620;3487271,611;-1558209,307
8619;3487271,611;-1557809,307
8618;3487271,611;-1557409,307
8617;3487271,611;-1557009,307
8616;3487271,611;-1556609,307
8615;3487281,07;-1556218,18
8614;3487378,127;-1555892,576
8783;3488071,611;-1541009,307
8782;3488071,611;-1540609,307
8781;3488071,611;-1540209,307
8780;3488071,611;-1539809,307
8779;3488081,919;-1539425,288
8778;3488230,965;-1539194,565
8732;3487769,948;-1561718,595
8731;3487773,441;-1561411,536
8819;3488071,611;-1555409,307
8818;3488118,819;-1555046,204
8817;3488231,803;-1554759,599
8788;3488122,443;-1542948,692
8787;3488071,611;-1542609,307
8786;3488071,611;-1542209,307
8785;3488071,611;-1541809,307
8784;3488071,611;-1541409,307
8722;3487671,611;-1557809,307
8721;3487671,611;-1557409,307
8720;3487671,611;-1557009,307
8719;3487671,611;-1556609,307
8718;3487671,611;-1556209,307
8717;3487672,778;-1555810,453
8716;3487750,256;-1555462,713
8715;3487858,355;-1555192,754
8730;3487704,029;-1560984,207
8729;3487671,611;-1560609,307
8728;3487671,611;-1560209,307
8727;3487671,611;-1559809,307
8726;3487671,611;-1559409,307
8725;3487671,611;-1559009,307
8724;3487671,611;-1558609,307
8723;3487671,611;-1558209,307
8317;3486071,611;-1560609,307
8316;3486075,824;-1560214,635
8315;3486193,607;-1559985,228
8313;3486107,425;-1558834,601
8312;3486071,611;-1558609,307
8311;3486071,611;-1558209,307
8310;3486072,199;-1557809,888
8309;3486145,829;-1557460,64
8373;3486652,37;-1541662,993
8372;3486499,248;-1541356,79
8371;3486471,611;-1541009,307
8370;3486471,611;-1540609,307
8369;3486471,611;-1540209,307
8368;3486496,88;-1539909,036
8319;3486080,151;-1561316,262
8318;3486071,611;-1561009,307
8265;3486162,394;-1539969,694
8216;3485801,105;-1561269,774
8215;3485755,638;-1561007,876
8214;3485708,812;-1560588,218
8213;3485725,126;-1560277,745
8210;3485863,465;-1558811,451
8209;3485710,539;-1558567,367
8208;3485681,92;-1558216,633
8308;3486255,507;-1557189,394
8284;3485922,851;-1547305,407
8283;3485897,034;-1547172,497
8270;3485939,253;-1541647,654
8269;3486037,921;-1541369,467
8268;3486071,611;-1541009,307
8267;3486071,611;-1540609,307
8266;3486072,661;-1540210,448
8516;3486871,611;-1557809,307
8515;3486871,611;-1557409,307
8514;3486871,611;-1557009,307
8513;3486895,681;-1556630,559
8512;3487004,588;-1556325,778
8476;3486839,242;-1541721,189
8475;3486871,611;-1541409,307
8474;3486871,611;-1541009,307
8525;3486681,642;-1561215,576
8524;3486714,207;-1560985,641
8523;3486869,367;-1560599,691
8522;3486871,611;-1560209,307
8521;3486892,47;-1559874,61
8519;3486979,548;-1558863,378
8518;3486872,835;-1558607,767
8517;3486871,611;-1558209,307
8418;3486501,892;-1559939,217
8416;3486405,937;-1558829,666
8415;3486470,156;-1558607,642
8414;3486471,611;-1558209,307
8413;3486471,611;-1557809,307
8412;3486471,611;-1557409,307
8411;3486516,395;-1557045,117
8410;3486630;-1556757,852
8473;3486871,611;-1540609,307
8472;3486871,611;-1540209,307
8471;3486885,837;-1539838,666
8470;3487063,346;-1539606,309
8422;3486422,675;-1561284,587
8421;3486471,611;-1561009,307
8420;3486471,611;-1560609,307
8419;3486471,611;-1560209,307
9087;3489276,899;-1539016,014
9086;3489397,704;-1538782,334
9043;3488875,594;-1562502,059
9042;3488871,611;-1562209,307
9041;3488871,611;-1561809,307
9040;3488871,611;-1561409,307
9039;3488871,611;-1561009,307
9038;3488871,611;-1560609,307
9095;3489271,611;-1542209,307
9094;3489271,611;-1541809,307
9093;3489271,611;-1541409,307
9092;3489271,611;-1541009,307
9091;3489271,611;-1540609,307
9090;3489271,611;-1540209,307
9089;3489271,611;-1539809,307
9088;3489271,611;-1539409,307
9029;3488871,611;-1557009,307
9028;3488871,611;-1556609,307
9027;3488871,611;-1556209,307
9026;3488871,611;-1555809,307
9025;3488871,611;-1555409,307
9024;3488871,611;-1555009,307
9023;3488871,611;-1554609,307
9022;3488881,324;-1554218,409
9037;3488871,611;-1560209,307
9036;3488871,611;-1559809,307
9035;3488871,611;-1559409,307
9034;3488871,611;-1559009,307
9033;3488871,611;-1558609,307
9032;3488871,611;-1558209,307
9031;3488871,611;-1557809,307
9030;3488871,611;-1557409,307
9143;3489192,387;-1561368,558
9142;3489271,611;-1561009,307
9141;3489271,611;-1560609,307
9140;3489271,611;-1560209,307
9139;3489271,611;-1559809,307
9138;3489271,611;-1559409,307
9137;3489271,611;-1559009,307
9136;3489271,611;-1558609,307
9193;3489671,611;-1540209,307
9192;3489671,611;-1539809,307
9191;3489671,611;-1539409,307
9190;3489671,611;-1539009,307
9189;3489703,228;-1538726,581
9146;3489236,176;-1562540,105
9145;3489222,015;-1562215,708
9144;3489174,86;-1561831,156
9127;3489271,611;-1555009,307
9126;3489271,611;-1554609,307
9125;3489271,611;-1554209,307
9124;3489272,877;-1553810,549
9123;3489350,927;-1553463,175
9122;3489458,926;-1553193,467
9097;3489240,124;-1542898,477
9096;3489264,791;-1542601,725
9135;3489271,611;-1558209,307
9134;3489271,611;-1557809,307
9133;3489271,611;-1557409,307
9132;3489271,611;-1557009,307
9131;3489271,611;-1556609,307
9130;3489271,611;-1556209,307
9129;3489271,611;-1555809,307
9128;3489271,611;-1555409,307
8886;3488471,611;-1541009,307
8885;3488471,611;-1540609,307
8884;3488471,611;-1540209,307
8883;3488471,611;-1539809,307
8882;3488471,611;-1539409,307
8881;3488513,027;-1539143,414
8837;3488180,203;-1562532,772
8836;3488148,128;-1562231,359
8920;3488496,483;-1554631,065
8919;3488605,25;-1554326,444
8892;3488606,014;-1543211,106
8891;3488450,325;-1542991,642
8890;3488471,559;-1542609,254
8889;3488471,611;-1542209,307
8888;3488471,611;-1541809,307
8887;3488471,611;-1541409,307
8827;3488071,611;-1558609,307
8826;3488071,611;-1558209,307
8825;3488071,611;-1557809,307
8824;3488071,611;-1557409,307
8823;3488071,611;-1557009,307
8822;3488071,611;-1556609,307
8821;3488071,611;-1556209,307
8820;3488071,611;-1555809,307
8835;3488081,007;-1561724,006
8834;3488071,611;-1561409,307
8833;3488071,611;-1561009,307
8832;3488071,611;-1560609,307
8831;3488071,611;-1560209,307
8830;3488071,611;-1559809,307
8829;3488071,611;-1559409,307
8828;3488071,611;-1559009,307
8987;3488871,611;-1540209,307
8986;3488871,611;-1539809,307
8985;3488871,611;-1539409,307
8984;3488890,144;-1539074,926
8940;3488458,863;-1562546,331
8939;3488471,611;-1562209,307
8938;3488473,135;-1561808,678
8937;3488471,611;-1561409,307
9021;3488978,698;-1553893,289
8994;3488892,132;-1542916,495
8993;3488872,389;-1542608,394
8992;3488871,611;-1542209,307
8991;3488871,611;-1541809,307
8990;3488871,611;-1541409,307
8989;3488871,611;-1541009,307
8988;3488871,611;-1540609,307
8928;3488471,611;-1557809,307
8927;3488471,611;-1557409,307
8926;3488471,611;-1557009,307
8925;3488471,611;-1556609,307
8924;3488471,611;-1556209,307
8923;3488471,611;-1555809,307
8922;3488471,611;-1555409,307
8921;3488471,611;-1555009,307
8936;3488471,611;-1561009,307
8935;3488471,611;-1560609,307
8934;3488471,611;-1560209,307
8933;3488471,611;-1559809,307
8932;3488471,611;-1559409,307
8931;3488471,611;-1559009,307
8930;3488471,611;-1558609,307
8929;3488471,611;-1558209,307
9438;3490471,611;-1555809,307
9437;3490471,611;-1555409,307
9436;3490471,611;-1555009,307
9435;3490471,611;-1554609,307
9434;3490471,611;-1554209,307
9433;3490471,611;-1553809,307
9432;3490471,611;-1553409,307
9431;3490471,611;-1553009,307
9446;3490471,611;-1559009,307
9445;3490471,611;-1558609,307
9444;3490471,611;-1558209,307
9443;3490471,611;-1557809,307
9442;3490471,611;-1557409,307
9441;3490471,611;-1557009,307
9440;3490471,611;-1556609,307
9439;3490471,611;-1556209,307
9400;3490471,611;-1540609,307
9399;3490471,611;-1540209,307
9398;3490471,611;-1539809,307
9397;3490471,611;-1539409,307
9396;3490471,611;-1539009,307
9395;3490472,721;-1538610,516
9394;3490563,038;-1538369,682
9348;3489960,948;-1560894,469
9430;3490471,611;-1552609,307
9429;3490481,582;-1552218,639
9428;3490579,269;-1551894,002
9405;3490475,867;-1542457,456
9404;3490471,611;-1542209,307
9403;3490471,611;-1541809,307
9402;3490471,611;-1541409,307
9401;3490471,611;-1541009,307
9536;3490871,611;-1553809,307
9535;3490871,611;-1553409,307
9534;3490871,611;-1553009,307
9533;3490871,611;-1552609,307
9532;3490871,611;-1552209,307
9531;3490872,98;-1551810,649
9530;3490951,596;-1551463,645
9529;3491059,497;-1551194,18
9544;3490871,611;-1557009,307
9543;3490871,611;-1556609,307
9542;3490871,611;-1556209,307
9541;3490871,611;-1555809,307
9540;3490871,611;-1555409,307
9539;3490871,611;-1555009,307
9538;3490871,611;-1554609,307
9537;3490871,611;-1554209,307
9500;3490871,611;-1539409,307
9499;3490871,611;-1539009,307
9498;3490871,611;-1538609,307
9497;3490896,973;-1538308,744
9450;3490367,484;-1560500,7
9449;3490465,257;-1560202,884
9448;3490471,611;-1559809,307
9447;3490471,611;-1559409,307
9508;3490936,777;-1542488,305
9507;3490871,611;-1542209,307
9506;3490871,611;-1541809,307
9505;3490871,611;-1541409,307
9504;3490871,611;-1541009,307
9503;3490871,611;-1540609,307
9502;3490871,611;-1540209,307
9501;3490871,611;-1539809,307
9240;3489671,611;-1559009,307
9239;3489671,611;-1558609,307
9238;3489671,611;-1558209,307
9237;3489671,611;-1557809,307
9236;3489671,611;-1557409,307
9235;3489671,611;-1557009,307
9234;3489671,611;-1556609,307
9233;3489671,611;-1556209,307
9293;3490071,611;-1539009,307
9292;3490087,837;-1538656,397
9246;3489531,146;-1561225,023
9245;3489658,278;-1560992,466
9244;3489671,611;-1560609,307
9243;3489671,611;-1560209,307
9242;3489671,611;-1559809,307
9241;3489671,611;-1559409,307
9224;3489832,374;-1552760,312
9200;3489787,231;-1542882,278
9199;3489680,103;-1542595,723
9198;3489671,611;-1542209,307
9197;3489671,611;-1541809,307
9196;3489671,611;-1541409,307
9195;3489671,611;-1541009,307
9194;3489671,611;-1540609,307
9232;3489671,611;-1555809,307
9231;3489671,611;-1555409,307
9230;3489671,611;-1555009,307
9229;3489671,611;-1554609,307
9228;3489671,611;-1554209,307
9227;3489671,611;-1553809,307
9226;3489671,611;-1553409,307
9225;3489719,401;-1553046,538
9339;3490071,611;-1557409,307
9338;3490071,611;-1557009,307
9337;3490071,611;-1556609,307
9336;3490071,611;-1556209,307
9335;3490071,611;-1555809,307
9334;3490071,611;-1555409,307
9333;3490071,611;-1555009,307
9332;3490071,611;-1554609,307
9347;3490063,072;-1560600,655
9346;3490071,611;-1560209,307
9345;3490071,611;-1559809,307
9344;3490071,611;-1559409,307
9343;3490071,611;-1559009,307
9342;3490071,611;-1558609,307
9341;3490071,611;-1558209,307
9340;3490071,611;-1557809,307
9301;3490068,433;-1542201,944
9300;3490071,611;-1541809,307
9299;3490071,611;-1541409,307
9298;3490071,611;-1541009,307
9297;3490071,611;-1540609,307
9296;3490071,611;-1540209,307
9295;3490071,611;-1539809,307
9294;3490071,611;-1539409,307
9331;3490071,611;-1554209,307
9330;3490071,611;-1553809,307
9329;3490071,611;-1553409,307
9328;3490071,611;-1553009,307
9327;3490096,881;-1552631,373
9326;3490205,821;-1552327,157
9303;3489882,273;-1542865,311
9302;3490023,602;-1542603,963
9806;3492071,611;-1538209,307
9805;3492092,785;-1537890,531
9768;3491846,22;-1564028,605
9767;3491755,363;-1563770,037
9766;3491706,596;-1563408,862
9765;3491729,582;-1563027,91
9764;3491809,973;-1562719,568
9756;3491592,346;-1559320,986
9814;3492065,54;-1541402,151
9813;3492071,611;-1541009,307
9812;3492071,611;-1540609,307
9811;3492071,611;-1540209,307
9810;3492071,611;-1539809,307
9809;3492071,611;-1539409,307
9808;3492071,611;-1539009,307
9807;3492071,611;-1538609,307
9747;3491671,611;-1555809,307
9746;3491671,611;-1555409,307
9745;3491671,611;-1555009,307
9744;3491671,611;-1554609,307
9743;3491671,611;-1554209,307
9742;3491671,611;-1553809,307
9741;3491671,611;-1553409,307
9740;3491671,611;-1553009,307
9755;3491671,064;-1559008,738
9754;3491671,611;-1558609,307
9753;3491671,611;-1558209,307
9752;3491671,611;-1557809,307
9751;3491671,611;-1557409,307
9750;3491671,611;-1557009,307
9749;3491671,611;-1556609,307
9748;3491671,611;-1556209,307
9857;3492071,611;-1558609,307
9856;3492071,611;-1558209,307
9855;3492071,611;-1557809,307
9854;3492071,611;-1557409,307
9853;3492071,611;-1557009,307
9852;3492071,611;-1556609,307
9851;3492071,611;-1556209,307
9850;3492071,611;-1555809,307
9907;3492627,038;-1537593,039
9871;3492105,697;-1564062,464
9870;3492071,611;-1563809,307
9869;3492071,611;-1563409,307
9868;3492071,611;-1563009,307
9867;3492085,985;-1562626,046
9866;3492210,691;-1562374,495
9858;3492066,343;-1558984,714
9841;3492071,611;-1552209,307
9840;3492071,611;-1551809,307
9839;3492071,611;-1551409,307
9838;3492071,611;-1551009,307
9837;3492071,611;-1550609,307
9836;3492081,843;-1550218,872
9835;3492179,777;-1549895,28
9815;3491949,177;-1541701,203
9849;3492071,611;-1555409,307
9848;3492071,611;-1555009,307
9847;3492071,611;-1554609,307
9846;3492071,611;-1554209,307
9845;3492071,611;-1553809,307
9844;3492071,611;-1553409,307
9843;3492071,611;-1553009,307
9842;3492071,611;-1552609,307
9633;3491271,611;-1551409,307
9632;3491319,988;-1551046,872
9631;3491432,945;-1550761,025
9611;3491221,369;-1542520,187
9610;3491263,906;-1542202,153
9609;3491271,611;-1541809,307
9608;3491271,611;-1541409,307
9607;3491271,611;-1541009,307
9641;3491271,611;-1554609,307
9640;3491271,611;-1554209,307
9639;3491271,611;-1553809,307
9638;3491271,611;-1553409,307
9637;3491271,611;-1553009,307
9636;3491271,611;-1552609,307
9635;3491271,611;-1552209,307
9634;3491271,611;-1551809,307
9552;3490774,02;-1560106,93
9551;3490867,162;-1559804,82
9550;3490871,611;-1559409,307
9549;3490871,611;-1559009,307
9548;3490871,611;-1558609,307
9547;3490871,611;-1558209,307
9546;3490871,611;-1557809,307
9545;3490871,611;-1557409,307
9606;3491271,611;-1540609,307
9605;3491271,611;-1540209,307
9604;3491271,611;-1539809,307
9603;3491271,611;-1539409,307
9602;3491271,611;-1539009,307
9601;3491271,611;-1538609,307
9600;3491285,805;-1538238,029
9599;3491461,704;-1538005,691
9712;3491659,322;-1541795,18
9711;3491671,611;-1541409,307
9710;3491671,611;-1541009,307
9709;3491671,611;-1540609,307
9708;3491671,611;-1540209,307
9707;3491671,611;-1539809,307
9706;3491671,611;-1539409,307
9705;3491671,611;-1539009,307
9739;3491671,611;-1552609,307
9738;3491671,611;-1552209,307
9737;3491671,611;-1551809,307
9736;3491671,611;-1551409,307
9735;3491671,611;-1551009,307
9734;3491697,283;-1550631,682
9733;3491806,392;-1550327,87
9713;3491546,723;-1542118,634
9649;3491271,611;-1557809,307
9648;3491271,611;-1557409,307
9647;3491271,611;-1557009,307
9646;3491271,611;-1556609,307
9645;3491271,611;-1556209,307
9644;3491271,611;-1555809,307
9643;3491271,611;-1555409,307
9642;3491271,611;-1555009,307
9704;3491671,611;-1538609,307
9703;3491671,611;-1538209,307
9702;3491729,653;-1537956,796
9654;3491181,048;-1559712,967
9653;3491269,057;-1559406,728
9652;3491271,611;-1559009,307
9651;3491271,611;-1558609,307
9650;3491271,611;-1558209,307
10071;3492879,701;-1561813,784
10070;3492909,69;-1561417,196
10069;3492952,917;-1561023,894
10068;3493005,017;-1560631,558
10067;3493035,294;-1560254,882
10066;3493067,991;-1559997,24
10065;3492985,136;-1559330,104
10064;3492876,503;-1559003,684
10114;3493271,611;-1537809,307
10113;3493289,783;-1537472,1
10077;3492865,642;-1564110,137
10076;3492871,611;-1563809,307
10075;3492871,611;-1563409,307
10074;3492871,611;-1563009,307
10073;3492871,611;-1562609,307
10072;3492871,611;-1562209,307
10055;3492871,611;-1555409,307
10054;3492871,611;-1555009,307
10053;3492871,611;-1554609,307
10052;3492871,611;-1554209,307
10051;3492871,611;-1553809,307
10050;3492871,611;-1553409,307
10049;3492871,611;-1553009,307
10048;3492871,611;-1552609,307
10063;3492871,611;-1558609,307
10062;3492871,611;-1558209,307
10061;3492871,611;-1557809,307
10060;3492871,611;-1557409,307
10059;3492871,611;-1557009,307
10058;3492871,611;-1556609,307
10057;3492871,611;-1556209,307
10056;3492871,611;-1555809,307
10155;3493271,611;-1554209,307
10154;3493271,611;-1553809,307
10153;3493271,611;-1553409,307
10152;3493271,611;-1553009,307
10151;3493271,611;-1552609,307
10150;3493271,611;-1552209,307
10149;3493271,611;-1551809,307
10148;3493271,611;-1551409,307
10163;3493271,611;-1557409,307
10162;3493271,611;-1557009,307
10161;3493271,611;-1556609,307
10160;3493271,611;-1556209,307
10159;3493271,611;-1555809,307
10158;3493271,611;-1555409,307
10157;3493271,611;-1555009,307
10156;3493271,611;-1554609,307
10122;3493128,684;-1540843,505
10121;3493260,769;-1540595,377
10120;3493271,611;-1540209,307
10119;3493271,611;-1539809,307
10118;3493271,611;-1539409,307
10117;3493271,611;-1539009,307
10116;3493271,611;-1538609,307
10115;3493271,611;-1538209,307
10147;3493271,611;-1551009,307
10146;3493271,611;-1550609,307
10145;3493271,611;-1550209,307
10144;3493271,611;-1549809,307
10143;3493271,611;-1549409,307
10142;3493271,611;-1549009,307
10141;3493299,294;-1548633,301
10140;3493409,465;-1548332,175
9949;3492471,611;-1554209,307
9948;3492471,611;-1553809,307
9947;3492471,611;-1553409,307
9946;3492471,611;-1553009,307
9945;3492471,611;-1552609,307
9944;3492471,611;-1552209,307
9943;3492471,611;-1551809,307
9942;3492471,611;-1551409,307
9957;3492471,611;-1557409,307
9956;3492471,611;-1557009,307
9955;3492471,611;-1556609,307
9954;3492471,611;-1556209,307
9953;3492471,611;-1555809,307
9952;3492471,611;-1555409,307
9951;3492471,611;-1555009,307
9950;3492471,611;-1554609,307
9915;3492471,611;-1540609,307
9914;3492471,611;-1540209,307
9913;3492471,611;-1539809,307
9912;3492471,611;-1539409,307
9911;3492471,611;-1539009,307
9910;3492471,611;-1538609,307
9909;3492471,611;-1538209,307
9908;3492481,398;-1537824,053
9941;3492471,611;-1551009,307
9940;3492471,611;-1550609,307
9939;3492471,611;-1550209,307
9938;3492473,185;-1549810,849
9937;3492553,011;-1549465,214
9936;3492661,274;-1549196,477
9917;3492451,098;-1541333,987
9916;3492471,611;-1541009,307
10039;3492922,082;-1549048,296
10038;3493035,369;-1548764,326
10020;3492789,949;-1541272,543
10019;3492854,121;-1540997,495
10018;3492871,611;-1540609,307
10017;3492871,611;-1540209,307
10016;3492871,611;-1539809,307
10015;3492871,611;-1539409,307
10047;3492871,611;-1552209,307
10046;3492871,611;-1551809,307
10045;3492871,611;-1551409,307
10044;3492871,611;-1551009,307
10043;3492871,611;-1550609,307
10042;3492871,611;-1550209,307
10041;3492871,611;-1549809,307
10040;3492871,611;-1549409,307
9971;3492471,611;-1563009,307
9970;3492471,611;-1562609,307
9969;3492516,212;-1562256,595
9968;3492641,273;-1561961,272
9961;3492472,571;-1558978,654
9960;3492471,611;-1558609,307
9959;3492471,611;-1558209,307
9958;3492471,611;-1557809,307
10014;3492871,611;-1539009,307
10013;3492871,611;-1538609,307
10012;3492871,611;-1538209,307
10011;3492871,611;-1537809,307
10010;3492911,565;-1537541,118
9974;3492481,587;-1564101,642
9973;3492471,611;-1563809,307
9972;3492471,611;-1563409,307
10351;3494071,611;-1550209,307
10350;3494071,611;-1549809,307
10349;3494071,611;-1549409,307
10348;3494071,611;-1549009,307
10347;3494071,611;-1548609,307
10346;3494071,611;-1548209,307
10345;3494060,279;-1547824,713
10344;3494016,906;-1547593,294
10359;3494071,611;-1553409,307
10358;3494071,611;-1553009,307
10357;3494071,611;-1552609,307
10356;3494071,611;-1552209,307
10355;3494071,611;-1551809,307
10354;3494071,611;-1551409,307
10353;3494071,611;-1551009,307
10352;3494071,611;-1550609,307
10320;3494071,611;-1537809,307
10319;3494071,611;-1537409,307
10318;3494102,072;-1537123,872
10283;3493585,912;-1564054,676
10282;3493670,875;-1563808,524
10281;3493671,611;-1563409,307
10280;3493671,611;-1563009,307
10279;3493671,611;-1562609,307
10328;3494171,2;-1540831,026
10327;3494072,72;-1540608,027
10326;3494071,611;-1540209,307
10325;3494071,611;-1539809,307
10324;3494071,611;-1539409,307
10323;3494071,611;-1539009,307
10322;3494071,611;-1538609,307
10321;3494071,611;-1538209,307
10383;3494071,611;-1563009,307
10382;3494071,611;-1562609,307
10381;3494071,611;-1562209,307
10380;3494071,611;-1561809,307
10379;3494071,611;-1561409,307
10378;3494071,611;-1561009,307
10377;3494071,611;-1560609,307
10376;3494071,611;-1560209,307
10426;3494471,611;-1539009,307
10425;3494471,611;-1538609,307
10424;3494471,611;-1538209,307
10423;3494471,611;-1537809,307
10422;3494471,611;-1537409,307
10421;3494487,497;-1537053,588
10385;3494053,84;-1563761,786
10384;3494071,611;-1563409,307
10367;3494071,611;-1556609,307
10366;3494071,611;-1556209,307
10365;3494071,611;-1555809,307
10364;3494071,611;-1555409,307
10363;3494071,611;-1555009,307
10362;3494071,611;-1554609,307
10361;3494071,611;-1554209,307
10360;3494071,611;-1553809,307
10375;3494071,611;-1559809,307
10374;3494071,611;-1559409,307
10373;3494071,611;-1559009,307
10372;3494071,611;-1558609,307
10371;3494071,611;-1558209,307
10370;3494071,611;-1557809,307
10369;3494071,611;-1557409,307
10368;3494071,611;-1557009,307
10221;3493671,611;-1539409,307
10220;3493671,611;-1539009,307
10219;3493671,611;-1538609,307
10218;3493671,611;-1538209,307
10217;3493671,611;-1537809,307
10216;3493676,129;-1537414,889
10215;3493792,371;-1537180,387
10180;3493262,032;-1564088,633
10246;3493671,611;-1549409,307
10245;3493671,611;-1549009,307
10244;3493671,611;-1548609,307
10243;3493683,539;-1548220,393
10242;3493783,56;-1547900,023
10224;3493680,211;-1540577,925
10223;3493671,611;-1540209,307
10222;3493671,611;-1539809,307
10171;3493271,611;-1560609,307
10170;3493271,611;-1560209,307
10169;3493282,95;-1559810,369
10168;3493271,66;-1559409,26
10167;3493271,611;-1559009,307
10166;3493271,611;-1558609,307
10165;3493271,611;-1558209,307
10164;3493271,611;-1557809,307
10179;3493271,611;-1563809,307
10178;3493271,611;-1563409,307
10177;3493271,611;-1563009,307
10176;3493271,611;-1562609,307
10175;3493271,611;-1562209,307
10174;3493271,611;-1561809,307
10173;3493271,611;-1561409,307
10172;3493271,611;-1561009,307
10270;3493671,611;-1559009,307
10269;3493671,611;-1558609,307
10268;3493671,611;-1558209,307
10267;3493671,611;-1557809,307
10266;3493671,611;-1557409,307
10265;3493671,611;-1557009,307
10264;3493671,611;-1556609,307
10263;3493671,611;-1556209,307
10278;3493671,611;-1562209,307
10277;3493671,611;-1561809,307
10276;3493671,611;-1561409,307
10275;3493671,611;-1561009,307
10274;3493671,611;-1560609,307
10273;3493671,611;-1560209,307
10272;3493671,611;-1559809,307
10271;3493671,611;-1559409,307
10254;3493671,611;-1552609,307
10253;3493671,611;-1552209,307
10252;3493671,611;-1551809,307
10251;3493671,611;-1551409,307
10250;3493671,611;-1551009,307
10249;3493671,611;-1550609,307
10248;3493671,611;-1550209,307
10247;3493671,611;-1549809,307
10262;3493671,611;-1555809,307
10261;3493671,611;-1555409,307
10260;3493671,611;-1555009,307
10259;3493671,611;-1554609,307
10258;3493671,611;-1554209,307
10257;3493671,611;-1553809,307
10256;3493671,611;-1553409,307
10255;3493671,611;-1553009,307
10580;3494871,611;-1559409,307
10579;3494871,611;-1559009,307
10578;3494871,611;-1558609,307
10577;3494871,611;-1558209,307
10576;3494871,611;-1557809,307
10575;3494871,611;-1557409,307
10574;3494871,611;-1557009,307
10573;3494871,611;-1556609,307
10588;3494871,611;-1562609,307
10587;3494871,611;-1562209,307
10586;3494871,611;-1561809,307
10585;3494871,611;-1561409,307
10584;3494871,611;-1561009,307
10583;3494871,611;-1560609,307
10582;3494871,611;-1560209,307
10581;3494871,611;-1559809,307
10564;3494871,611;-1553009,307
10563;3494871,611;-1552609,307
10562;3494871,611;-1552209,307
10561;3494871,611;-1551809,307
10560;3494871,611;-1551409,307
10559;3494871,611;-1551009,307
10558;3494871,611;-1550609,307
10557;3494871,611;-1550209,307
10572;3494871,611;-1556209,307
10571;3494871,611;-1555809,307
10570;3494871,611;-1555409,307
10569;3494871,611;-1555009,307
10568;3494871,611;-1554609,307
10567;3494871,611;-1554209,307
10566;3494871,611;-1553809,307
10565;3494871,611;-1553409,307
10664;3495271,611;-1551809,307
10663;3495271,611;-1551409,307
10662;3495271,611;-1551009,307
10661;3495271,611;-1550609,307
10660;3495271,611;-1550209,307
10659;3495271,611;-1549809,307
10658;3495271,611;-1549409,307
10657;3495271,611;-1549009,307
10672;3495271,611;-1555009,307
10671;3495271,611;-1554609,307
10670;3495271,611;-1554209,307
10669;3495271,611;-1553809,307
10668;3495271,611;-1553409,307
10667;3495271,611;-1553009,307
10666;3495271,611;-1552609,307
10665;3495271,611;-1552209,307
10630;3495271,611;-1538209,307
10629;3495271,611;-1537809,307
10628;3495271,611;-1537409,307
10627;3495271,611;-1537009,307
10626;3495296,271;-1536706,517
10591;3494711,495;-1563626,4
10590;3494853,294;-1563387,951
10589;3494871,611;-1563009,307
10656;3495243,811;-1548691,593
10637;3495281,858;-1540951,144
