id;x;y;area
38055;3490971,611;-1555909,300;40000
38056;3490971,611;-1556109,300;40000
38057;3490971,611;-1556309,300;40000
38058;3490971,611;-1556509,300;40000
38059;3490971,611;-1556709,300;40000
38060;3490971,611;-1556909,300;40000
38061;3490971,611;-1557109,300;40000
38062;3490971,611;-1557309,300;40000
38063;3490971,611;-1557509,300;40000
38064;3490971,611;-1557709,300;40000
38065;3490971,611;-1557909,300;40000
38066;3490971,611;-1558109,300;40000
38067;3490971,611;-1558309,300;40000
38068;3490971,611;-1558509,300;40000
38069;3490971,611;-1558709,300;40000
38070;3490971,611;-1558909,300;40000
38071;3490971,611;-1559109,300;40000
38072;3490971,611;-1559309,300;40000
38073;3490971,611;-1559509,300;40000
38074;3490971,611;-1559709,300;40000
38075;3490963,717;-1559901,240;40000
38076;3490907,353;-1560043,370;40000
38171;3491183,614;-1538156,430;40000
38172;3491171,611;-1538309,300;40000
38173;3491171,611;-1538509,300;40000
38174;3491171,611;-1538709,300;40000
38175;3491171,611;-1538909,300;40000
38176;3491171,611;-1539109,300;40000
38177;3491171,611;-1539309,300;40000
38178;3491171,611;-1539509,300;40000
38179;3491171,611;-1539709,300;40000
38180;3491171,611;-1539909,300;40000
38181;3491171,611;-1540109,300;40000
38182;3491171,611;-1540309,300;40000
38183;3491171,611;-1540509,300;40000
38184;3491171,611;-1540709,300;40000
38185;3491171,611;-1540909,300;40000
38186;3491171,611;-1541109,300;40000
38187;3491171,611;-1541309,300;40000
38188;3491171,611;-1541509,300;40000
38189;3491171,611;-1541709,300;40000
38190;3491171,611;-1541909,300;40000
38191;3491171,611;-1542109,300;40000
38192;3491171,611;-1542309,300;40000
38193;3491171,611;-1542509,300;40000
38194;3491160,595;-1542626,720;40000
38235;3491246,221;-1550977,600;40000
38236;3491190,088;-1551124,550;40000
38237;3491171,611;-1551309,300;40000
38238;3491171,611;-1551509,300;40000
38239;3491171,611;-1551709,300;40000
38240;3491171,611;-1551909,300;40000
38241;3491171,611;-1552109,300;40000
38242;3491171,611;-1552309,300;40000
38243;3491171,611;-1552509,300;40000
38244;3491171,611;-1552709,300;40000
38245;3491171,611;-1552909,300;40000
38246;3491171,611;-1553109,300;40000
38247;3491171,611;-1553309,300;40000
38248;3491171,611;-1553509,300;40000
38249;3491171,611;-1553709,300;40000
38250;3491171,611;-1553909,300;40000
38251;3491171,611;-1554109,300;40000
38252;3491171,611;-1554309,300;40000
38253;3491171,611;-1554509,300;40000
38254;3491171,611;-1554709,300;40000
38255;3491171,611;-1554909,300;40000
38256;3491171,611;-1555109,300;40000
38257;3491171,611;-1555309,300;40000
38258;3491171,611;-1555509,300;40000
38259;3491171,611;-1555709,300;40000
38260;3491171,611;-1555909,300;40000
38261;3491171,611;-1556109,300;40000
38262;3491171,611;-1556309,300;40000
38263;3491171,611;-1556509,300;40000
38264;3491171,611;-1556709,300;40000
38265;3491171,611;-1556909,300;40000
38266;3491171,611;-1557109,300;40000
38267;3491171,611;-1557309,300;40000
38268;3491171,611;-1557509,300;40000
38269;3491171,611;-1557709,300;40000
38270;3491171,611;-1557909,300;40000
38271;3491171,611;-1558109,300;40000
38272;3491171,611;-1558309,300;40000
38273;3491171,611;-1558509,300;40000
38274;3491171,611;-1558709,300;40000
38275;3491171,611;-1558909,300;40000
38276;3491171,611;-1559109,300;40000
38277;3491171,611;-1559309,300;40000
38278;3491171,611;-1559509,300;40000
38279;3491165,147;-1559702,720;40000
38280;3491110,621;-1559846,490;40000
38375;3491461,704;-1538005,690;40000
38376;3491378,203;-1538121,390;40000
38377;3491371,611;-1538309,300;40000
38378;3491371,611;-1538509,300;40000
38379;3491371,611;-1538709,300;40000
38380;3491371,611;-1538909,300;40000
38381;3491371,611;-1539109,300;40000
38382;3491371,611;-1539309,300;40000
38383;3491371,611;-1539509,300;40000
38384;3491371,611;-1539709,300;40000
38385;3491371,611;-1539909,300;40000
38386;3491371,611;-1540109,300;40000
38387;3491371,611;-1540309,300;40000
38388;3491371,611;-1540509,300;40000
38389;3491371,611;-1540709,300;40000
38390;3491371,611;-1540909,300;40000
38391;3491371,611;-1541109,300;40000
38392;3491371,611;-1541309,300;40000
38393;3491371,611;-1541509,300;40000
38394;3491371,611;-1541709,300;40000
38395;3491371,611;-1541909,300;40000
38396;3491371,611;-1542109,300;40000
38397;3491357,479;-1542297,730;40000
38398;3491327,697;-1542502,690;40000
38399;3491296,534;-1542618,830;40000
38439;3491432,945;-1550761,020;40000
38440;3491380,522;-1550917,350;40000
38441;3491371,611;-1551109,300;40000
38442;3491371,611;-1551309,300;40000
38443;3491371,611;-1551509,300;40000
38444;3491371,611;-1551709,300;40000
38445;3491371,611;-1551909,300;40000
38446;3491371,611;-1552109,300;40000
38447;3491371,611;-1552309,300;40000
38448;3491371,611;-1552509,300;40000
38449;3491371,611;-1552709,300;40000
38450;3491371,611;-1552909,300;40000
38451;3491371,611;-1553109,300;40000
38452;3491371,611;-1553309,300;40000
38453;3491371,611;-1553509,300;40000
38454;3491371,611;-1553709,300;40000
38455;3491371,611;-1553909,300;40000
38456;3491371,611;-1554109,300;40000
38457;3491371,611;-1554309,300;40000
38458;3491371,611;-1554509,300;40000
38459;3491371,611;-1554709,300;40000
38460;3491371,611;-1554909,300;40000
38461;3491371,611;-1555109,300;40000
38462;3491371,611;-1555309,300;40000
38463;3491371,611;-1555509,300;40000
38464;3491371,611;-1555709,300;40000
38465;3491371,611;-1555909,300;40000
38466;3491371,611;-1556109,300;40000
38467;3491371,611;-1556309,300;40000
38468;3491371,611;-1556509,300;40000
38469;3491371,611;-1556709,300;40000
38470;3491371,611;-1556909,300;40000
38471;3491371,611;-1557109,300;40000
38472;3491371,611;-1557309,300;40000
38473;3491371,611;-1557509,300;40000
38474;3491371,611;-1557709,300;40000
38475;3491371,611;-1557909,300;40000
38476;3491371,611;-1558109,300;40000
38477;3491371,611;-1558309,300;40000
38478;3491371,611;-1558509,300;40000
38479;3491371,611;-1558709,300;40000
38480;3491371,611;-1558909,300;40000
38481;3491371,611;-1559109,300;40000
38482;3491371,611;-1559309,300;40000
38483;3491366,979;-1559504,560;40000
38484;3491314,812;-1559649,440;40000
38580;3491597,307;-1537980,940;40000
38581;3491571,611;-1538109,300;40000
38582;3491571,611;-1538309,300;40000
38583;3491571,611;-1538509,300;40000
38584;3491571,611;-1538709,300;40000
38585;3491571,611;-1538909,300;40000
38586;3491571,611;-1539109,300;40000
38587;3491571,611;-1539309,300;40000
38588;3491571,611;-1539509,300;40000
38589;3491571,611;-1539709,300;40000
38590;3491571,611;-1539909,300;40000
38591;3491571,611;-1540109,300;40000
38592;3491571,611;-1540309,300;40000
38593;3491571,611;-1540509,300;40000
38594;3491571,611;-1540709,300;40000
38595;3491571,611;-1540909,300;40000
38596;3491571,611;-1541109,300;40000
38597;3491571,611;-1541309,300;40000
38598;3491571,611;-1541509,300;40000
38599;3491571,611;-1541709,300;40000
38600;3491571,611;-1541909,300;40000
38601;3491552,834;-1542099,200;40000
38602;3491508,484;-1542240,010;40000
38643;3491619,668;-1550544,440;40000
38644;3491574,290;-1550711,870;40000
38645;3491571,611;-1550909,300;40000
38646;3491571,611;-1551109,300;40000
38647;3491571,611;-1551309,300;40000
38648;3491571,611;-1551509,300;40000
38649;3491571,611;-1551709,300;40000
38650;3491571,611;-1551909,300;40000
38651;3491571,611;-1552109,300;40000
38652;3491571,611;-1552309,300;40000
38653;3491571,611;-1552509,300;40000
38654;3491571,611;-1552709,300;40000
38655;3491571,611;-1552909,300;40000
38656;3491571,611;-1553109,300;40000
38657;3491571,611;-1553309,300;40000
38658;3491571,611;-1553509,300;40000
38659;3491571,611;-1553709,300;40000
38660;3491571,611;-1553909,300;40000
38661;3491571,611;-1554109,300;40000
38662;3491571,611;-1554309,300;40000
38663;3491571,611;-1554509,300;40000
38664;3491571,611;-1554709,300;40000
38665;3491571,611;-1554909,300;40000
38666;3491571,611;-1555109,300;40000
38667;3491571,611;-1555309,300;40000
38668;3491571,611;-1555509,300;40000
38669;3491571,611;-1555709,300;40000
38670;3491571,611;-1555909,300;40000
38671;3491571,611;-1556109,300;40000
38672;3491571,611;-1556309,300;40000
38673;3491571,611;-1556509,300;40000
38674;3491571,611;-1556709,300;40000
38675;3491571,611;-1556909,300;40000
38676;3491571,611;-1557109,300;40000
38677;3491571,611;-1557309,300;40000
38678;3491571,611;-1557509,300;40000
38679;3491571,611;-1557709,300;40000
38680;3491571,611;-1557909,300;40000
38681;3491571,611;-1558109,300;40000
38682;3491571,611;-1558309,300;40000
38683;3491571,611;-1558509,300;40000
38684;3491571,611;-1558709,300;40000
38685;3491571,611;-1558909,300;40000
38686;3491571,611;-1559109,300;40000
38687;3491568,749;-1559306,390;40000
38688;3491520,274;-1559454,320;40000
38705;3491643,196;-1562950,100;40000
38706;3491612,708;-1563114,790;40000
38707;3491606,575;-1563310,100;40000
38708;3491606,443;-1563506,440;40000
38709;3491633,199;-1563691,110;40000
38710;3491663,396;-1563819,710;40000
38785;3491781,721;-1537947,290;40000
38786;3491771,611;-1538109,300;40000
38787;3491771,611;-1538309,300;40000
38788;3491771,611;-1538509,300;40000
38789;3491771,611;-1538709,300;40000
38790;3491771,611;-1538909,300;40000
38791;3491771,611;-1539109,300;40000
38792;3491771,611;-1539309,300;40000
38793;3491771,611;-1539509,300;40000
38794;3491771,611;-1539709,300;40000
38795;3491771,611;-1539909,300;40000
38796;3491771,611;-1540109,300;40000
38797;3491771,611;-1540309,300;40000
38798;3491771,611;-1540509,300;40000
38799;3491771,611;-1540709,300;40000
38800;3491771,611;-1540909,300;40000
38801;3491771,611;-1541109,300;40000
38802;3491771,611;-1541309,300;40000
38803;3491771,611;-1541509,300;40000
38804;3491771,611;-1541709,300;40000
38805;3491754,255;-1541881,810;40000
38806;3491672,710;-1542010,060;40000
38846;3491859,783;-1550194,530;40000
38847;3491804,576;-1550332,400;40000
38848;3491771,640;-1550509,330;40000
38849;3491771,611;-1550709,300;40000
38850;3491771,611;-1550909,300;40000
38851;3491771,611;-1551109,300;40000
38852;3491771,611;-1551309,300;40000
38853;3491771,611;-1551509,300;40000
38854;3491771,611;-1551709,300;40000
38855;3491771,611;-1551909,300;40000
38856;3491771,611;-1552109,300;40000
38857;3491771,611;-1552309,300;40000
38858;3491771,611;-1552509,300;40000
38859;3491771,611;-1552709,300;40000
38860;3491771,611;-1552909,300;40000
38861;3491771,611;-1553109,300;40000
38862;3491771,611;-1553309,300;40000
38863;3491771,611;-1553509,300;40000
38864;3491771,611;-1553709,300;40000
38865;3491771,611;-1553909,300;40000
38866;3491771,611;-1554109,300;40000
38867;3491771,611;-1554309,300;40000
38868;3491771,611;-1554509,300;40000
38869;3491771,611;-1554709,300;40000
38870;3491771,611;-1554909,300;40000
38871;3491771,611;-1555109,300;40000
38872;3491771,611;-1555309,300;40000
38873;3491771,611;-1555509,300;40000
38874;3491771,611;-1555709,300;40000
38875;3491771,611;-1555909,300;40000
38876;3491771,611;-1556109,300;40000
38877;3491771,611;-1556309,300;40000
38878;3491771,611;-1556509,300;40000
38879;3491771,611;-1556709,300;40000
38880;3491771,611;-1556909,300;40000
38881;3491771,611;-1557109,300;40000
38882;3491771,611;-1557309,300;40000
38883;3491771,611;-1557509,300;40000
38884;3491771,611;-1557709,300;40000
38885;3491771,611;-1557909,300;40000
38886;3491771,611;-1558109,300;40000
38887;3491771,611;-1558309,300;40000
38888;3491771,611;-1558509,300;40000
38889;3491771,611;-1558709,300;40000
38890;3491771,611;-1558909,300;40000
38891;3491770,595;-1559108,200;40000
38892;3491725,679;-1559259,320;40000
38908;3491852,503;-1562591,570;40000
38909;3491807,215;-1562727,860;40000
38910;3491772,218;-1562909,890;40000
38911;3491771,611;-1563109,300;40000
38912;3491771,611;-1563309,300;40000
38913;3491771,611;-1563509,300;40000
38914;3491771,611;-1563709,300;40000
38915;3491793,348;-1563892,200;40000
38916;3491846,220;-1564028,600;40000
38989;3492044,371;-1537799,360;40000
38990;3491975,741;-1537915,140;40000
38991;3491971,611;-1538109,300;40000
38992;3491971,611;-1538309,300;40000
38993;3491971,611;-1538509,300;40000
38994;3491971,611;-1538709,300;40000
38995;3491971,611;-1538909,300;40000
38996;3491971,611;-1539109,300;40000
38997;3491971,611;-1539309,300;40000
38998;3491971,611;-1539509,300;40000
38999;3491971,611;-1539709,300;40000
39000;3491971,611;-1539909,300;40000
39001;3491971,611;-1540109,300;40000
39002;3491971,611;-1540309,300;40000
39003;3491971,611;-1540509,300;40000
39004;3491971,611;-1540709,300;40000
39005;3491971,611;-1540909,300;40000
39006;3491971,611;-1541109,300;40000
39007;3491971,611;-1541309,300;40000
39008;3491971,611;-1541509,300;40000
39009;3491948,680;-1541691,470;40000
39010;3491900,079;-1541830,790;40000
39050;3492046,491;-1549978,010;40000
39051;3491990,335;-1550124,710;40000
39052;3491971,611;-1550309,300;40000
39053;3491971,611;-1550509,300;40000
39054;3491971,611;-1550709,300;40000
39055;3491971,611;-1550909,300;40000
39056;3491971,611;-1551109,300;40000
39057;3491971,611;-1551309,300;40000
39058;3491971,611;-1551509,300;40000
39059;3491971,611;-1551709,300;40000
39060;3491971,611;-1551909,300;40000
39061;3491971,611;-1552109,300;40000
39062;3491971,611;-1552309,300;40000
39063;3491971,611;-1552509,300;40000
39064;3491971,611;-1552709,300;40000
39065;3491971,611;-1552909,300;40000
39066;3491971,611;-1553109,300;40000
39067;3491971,611;-1553309,300;40000
39068;3491971,611;-1553509,300;40000
39069;3491971,611;-1553709,300;40000
39070;3491971,611;-1553909,300;40000
39071;3491971,611;-1554109,300;40000
39072;3491971,611;-1554309,300;40000
39073;3491971,611;-1554509,300;40000
39074;3491971,611;-1554709,300;40000
39075;3491971,611;-1554909,300;40000
39076;3491971,611;-1555109,300;40000
39077;3491971,611;-1555309,300;40000
39078;3491971,611;-1555509,300;40000
39079;3491971,611;-1555709,300;40000
39080;3491971,611;-1555909,300;40000
39081;3491971,611;-1556109,300;40000
39082;3491971,611;-1556309,300;40000
39083;3491971,611;-1556509,300;40000
39084;3491971,611;-1556709,300;40000
39085;3491971,611;-1556909,300;40000
39086;3491971,611;-1557109,300;40000
39087;3491971,611;-1557309,300;40000
39088;3491971,611;-1557509,300;40000
39089;3491971,611;-1557709,300;40000
39090;3491971,611;-1557909,300;40000
39091;3491971,611;-1558109,300;40000
39092;3491971,611;-1558309,300;40000
39093;3491971,611;-1558509,300;40000
39094;3491971,611;-1558709,300;40000
39095;3491971,611;-1558909,300;40000
39096;3491968,088;-1559091,880;40000
39113;3491991,205;-1562542,360;40000
39114;3491971,611;-1562709,300;40000
39115;3491971,611;-1562909,300;40000
39116;3491971,611;-1563109,300;40000
39117;3491971,611;-1563309,300;40000
39118;3491971,611;-1563509,300;40000
39119;3491971,611;-1563709,300;40000
39120;3491971,611;-1563909,300;40000
39121;3491983,059;-1564047,130;40000
39194;3492189,954;-1537772,790;40000
39195;3492171,611;-1537909,300;40000
39196;3492171,611;-1538109,300;40000
39197;3492171,611;-1538309,300;40000
39198;3492171,611;-1538509,300;40000
39199;3492171,611;-1538709,300;40000
39200;3492171,611;-1538909,300;40000
39201;3492171,611;-1539109,300;40000
39202;3492171,611;-1539309,300;40000
39203;3492171,611;-1539509,300;40000
39204;3492171,611;-1539709,300;40000
39205;3492171,611;-1539909,300;40000
39206;3492171,611;-1540109,300;40000
39207;3492171,611;-1540309,300;40000
39208;3492171,611;-1540509,300;40000
39209;3492171,611;-1540709,300;40000
39210;3492171,611;-1540909,300;40000
39211;3492171,611;-1541109,300;40000
39212;3492171,611;-1541309,300;40000
39213;3492162,743;-1541495,480;40000
39214;3492088,762;-1541623,120;40000
39254;3492233,465;-1549761,960;40000
39255;3492180,769;-1549917,580;40000
39256;3492171,611;-1550109,300;40000
39257;3492171,611;-1550309,300;40000
39258;3492171,611;-1550509,300;40000
39259;3492171,611;-1550709,300;40000
39260;3492171,611;-1550909,300;40000
39261;3492171,611;-1551109,300;40000
39262;3492171,611;-1551309,300;40000
39263;3492171,611;-1551509,300;40000
39264;3492171,611;-1551709,300;40000
39265;3492171,611;-1551909,300;40000
39266;3492171,611;-1552109,300;40000
39267;3492171,611;-1552309,300;40000
39268;3492171,611;-1552509,300;40000
39269;3492171,611;-1552709,300;40000
39270;3492171,611;-1552909,300;40000
39271;3492171,611;-1553109,300;40000
39272;3492171,611;-1553309,300;40000
39273;3492171,611;-1553509,300;40000
39274;3492171,611;-1553709,300;40000
39275;3492171,611;-1553909,300;40000
39276;3492171,611;-1554109,300;40000
39277;3492171,611;-1554309,300;40000
39278;3492171,611;-1554509,300;40000
39279;3492171,611;-1554709,300;40000
39280;3492171,611;-1554909,300;40000
39281;3492171,611;-1555109,300;40000
39282;3492171,611;-1555309,300;40000
39283;3492171,611;-1555509,300;40000
39284;3492171,611;-1555709,300;40000
39285;3492171,611;-1555909,300;40000
39286;3492171,611;-1556109,300;40000
39287;3492171,611;-1556309,300;40000
39288;3492171,611;-1556509,300;40000
39289;3492171,611;-1556709,300;40000
39290;3492171,611;-1556909,300;40000
39291;3492171,611;-1557109,300;40000
39292;3492171,611;-1557309,300;40000
39293;3492171,611;-1557509,300;40000
39294;3492171,611;-1557709,300;40000
39295;3492171,611;-1557909,300;40000
39296;3492171,611;-1558109,300;40000
39297;3492171,611;-1558309,300;40000
39298;3492171,611;-1558509,300;40000
39299;3492171,611;-1558709,300;40000
39300;3492171,611;-1558909,300;40000
39301;3492170,067;-1559077,150;40000
39317;3492210,691;-1562374,490;40000
39318;3492171,812;-1562509,510;40000
39319;3492171,611;-1562709,300;40000
39320;3492171,611;-1562909,300;40000
39321;3492171,611;-1563109,300;40000
39322;3492171,611;-1563309,300;40000
39323;3492171,611;-1563509,300;40000
39324;3492171,611;-1563709,300;40000
39325;3492171,611;-1563909,300;40000
39326;3492178,398;-1564071,550;40000
39399;3492380,344;-1537738,050;40000
39400;3492371,611;-1537909,300;40000
39401;3492371,611;-1538109,300;40000
39402;3492371,611;-1538309,300;40000
39403;3492371,611;-1538509,300;40000
39404;3492371,611;-1538709,300;40000
39405;3492371,611;-1538909,300;40000
39406;3492371,611;-1539109,300;40000
39407;3492371,611;-1539309,300;40000
39408;3492371,611;-1539509,300;40000
39409;3492371,611;-1539709,300;40000
39410;3492371,611;-1539909,300;40000
39411;3492371,611;-1540109,300;40000
39412;3492371,611;-1540309,300;40000
39413;3492371,611;-1540509,300;40000
39414;3492371,611;-1540709,300;40000
39415;3492371,611;-1540909,300;40000
39416;3492371,611;-1541109,300;40000
39417;3492371,611;-1541309,300;40000
39418;3492354,563;-1541452,080;40000
39458;3492420,512;-1549545,880;40000
39459;3492374,568;-1549712,130;40000
39460;3492371,611;-1549909,300;40000
39461;3492371,611;-1550109,300;40000
39462;3492371,611;-1550309,300;40000
39463;3492371,611;-1550509,300;40000
39464;3492371,611;-1550709,300;40000
39465;3492371,611;-1550909,300;40000
39466;3492371,611;-1551109,300;40000
39467;3492371,611;-1551309,300;40000
39468;3492371,611;-1551509,300;40000
39469;3492371,611;-1551709,300;40000
39470;3492371,611;-1551909,300;40000
39471;3492371,611;-1552109,300;40000
39472;3492371,611;-1552309,300;40000
39473;3492371,611;-1552509,300;40000
39474;3492371,611;-1552709,300;40000
39475;3492371,611;-1552909,300;40000
39476;3492371,611;-1553109,300;40000
39477;3492371,611;-1553309,300;40000
39478;3492371,611;-1553509,300;40000
39479;3492371,611;-1553709,300;40000
39480;3492371,611;-1553909,300;40000
39481;3492371,611;-1554109,300;40000
39482;3492371,611;-1554309,300;40000
39483;3492371,611;-1554509,300;40000
39484;3492371,611;-1554709,300;40000
39485;3492371,611;-1554909,300;40000
39486;3492371,611;-1555109,300;40000
39487;3492371,611;-1555309,300;40000
39488;3492371,611;-1555509,300;40000
39489;3492371,611;-1555709,300;40000
39490;3492371,611;-1555909,300;40000
39491;3492371,611;-1556109,300;40000
39492;3492371,611;-1556309,300;40000
39493;3492371,611;-1556509,300;40000
39494;3492371,611;-1556709,300;40000
39495;3492371,611;-1556909,300;40000
39496;3492371,611;-1557109,300;40000
39497;3492371,611;-1557309,300;40000
39498;3492371,611;-1557509,300;40000
39499;3492371,611;-1557709,300;40000
39500;3492371,611;-1557909,300;40000
39501;3492371,611;-1558109,300;40000
39502;3492371,611;-1558309,300;40000
39503;3492371,611;-1558509,300;40000
39504;3492371,611;-1558709,300;40000
39505;3492371,611;-1558909,300;40000
39506;3492372,208;-1559077,430;40000
39521;3492450,154;-1562189,630;40000
39522;3492383,068;-1562323,980;40000
39523;3492371,611;-1562509,300;40000
39524;3492371,611;-1562709,300;40000
39525;3492371,611;-1562909,300;40000
39526;3492371,611;-1563109,300;40000
39527;3492371,611;-1563309,300;40000
39528;3492371,611;-1563509,300;40000
39529;3492371,611;-1563709,300;40000
39530;3492371,611;-1563909,300;40000
39531;3492375,368;-1564094,680;40000
39603;3492627,038;-1537593,030;40000
39604;3492573,204;-1537711,180;40000
39605;3492571,611;-1537909,300;40000
39606;3492571,611;-1538109,300;40000
39607;3492571,611;-1538309,300;40000
39608;3492571,611;-1538509,300;40000
39609;3492571,611;-1538709,300;40000
39610;3492571,611;-1538909,300;40000
39611;3492571,611;-1539109,300;40000
39612;3492571,611;-1539309,300;40000
39613;3492571,611;-1539509,300;40000
39614;3492571,611;-1539709,300;40000
39615;3492571,611;-1539909,300;40000
39616;3492571,611;-1540109,300;40000
39617;3492571,611;-1540309,300;40000
39618;3492571,611;-1540509,300;40000
39619;3492571,611;-1540709,300;40000
39620;3492571,611;-1540909,300;40000
39621;3492571,611;-1541109,300;40000
39622;3492569,162;-1541306,210;40000
39623;3492509,339;-1541422,760;40000
39661;3492661,274;-1549196,470;40000
39662;3492606,123;-1549333,370;40000
39663;3492571,704;-1549509,400;40000
39664;3492571,611;-1549709,300;40000
39665;3492571,611;-1549909,300;40000
39666;3492571,611;-1550109,300;40000
39667;3492571,611;-1550309,300;40000
39668;3492571,611;-1550509,300;40000
39669;3492571,611;-1550709,300;40000
39670;3492571,611;-1550909,300;40000
39671;3492571,611;-1551109,300;40000
39672;3492571,611;-1551309,300;40000
39673;3492571,611;-1551509,300;40000
39674;3492571,611;-1551709,300;40000
39675;3492571,611;-1551909,300;40000
39676;3492571,611;-1552109,300;40000
39677;3492571,611;-1552309,300;40000
39678;3492571,611;-1552509,300;40000
39679;3492571,611;-1552709,300;40000
39680;3492571,611;-1552909,300;40000
39681;3492571,611;-1553109,300;40000
39682;3492571,611;-1553309,300;40000
39683;3492571,611;-1553509,300;40000
39684;3492571,611;-1553709,300;40000
39685;3492571,611;-1553909,300;40000
39686;3492571,611;-1554109,300;40000
39687;3492571,611;-1554309,300;40000
39688;3492571,611;-1554509,300;40000
39689;3492571,611;-1554709,300;40000
39690;3492571,611;-1554909,300;40000
39691;3492571,611;-1555109,300;40000
39692;3492571,611;-1555309,300;40000
39693;3492571,611;-1555509,300;40000
39694;3492571,611;-1555709,300;40000
39695;3492571,611;-1555909,300;40000
39696;3492571,611;-1556109,300;40000
39697;3492571,611;-1556309,300;40000
39698;3492571,611;-1556509,300;40000
39699;3492571,611;-1556709,300;40000
39700;3492571,611;-1556909,300;40000
39701;3492571,611;-1557109,300;40000
39702;3492571,611;-1557309,300;40000
39703;3492571,611;-1557509,300;40000
39704;3492571,611;-1557709,300;40000
39705;3492571,611;-1557909,300;40000
39706;3492571,611;-1558109,300;40000
39707;3492571,611;-1558309,300;40000
39708;3492571,611;-1558509,300;40000
39709;3492571,611;-1558709,300;40000
39710;3492571,611;-1558909,300;40000
39711;3492572,187;-1559079,860;40000
39725;3492641,273;-1561961,270;40000
39726;3492588,705;-1562122,930;40000
39727;3492571,611;-1562309,300;40000
39728;3492571,611;-1562509,300;40000
39729;3492571,611;-1562709,300;40000
39730;3492571,611;-1562909,300;40000
39731;3492571,611;-1563109,300;40000
39732;3492571,611;-1563309,300;40000
39733;3492571,611;-1563509,300;40000
39734;3492571,611;-1563709,300;40000
39735;3492571,611;-1563909,300;40000
39736;3492572,994;-1564106,960;40000
39737;3492648,798;-1564211,840;40000
39808;3492785,873;-1537564,050;40000
39809;3492771,611;-1537709,300;40000
39810;3492771,611;-1537909,300;40000
39811;3492771,611;-1538109,300;40000
39812;3492771,611;-1538309,300;40000
39813;3492771,611;-1538509,300;40000
39814;3492771,611;-1538709,300;40000
39815;3492771,611;-1538909,300;40000
39816;3492771,611;-1539109,300;40000
39817;3492771,611;-1539309,300;40000
39818;3492771,611;-1539509,300;40000
39819;3492771,611;-1539709,300;40000
39820;3492771,611;-1539909,300;40000
39821;3492771,611;-1540109,300;40000
39822;3492771,611;-1540309,300;40000
39823;3492771,611;-1540509,300;40000
39824;3492771,611;-1540709,300;40000
39825;3492771,611;-1540909,300;40000
39826;3492771,611;-1541109,300;40000
39827;3492762,769;-1541277,760;40000
39865;3492848,322;-1548980,400;40000
39866;3492791,788;-1549125,750;40000
39867;3492771,611;-1549309,300;40000
39868;3492771,611;-1549509,300;40000
39869;3492771,611;-1549709,300;40000
39870;3492771,611;-1549909,300;40000
39871;3492771,611;-1550109,300;40000
39872;3492771,611;-1550309,300;40000
39873;3492771,611;-1550509,300;40000
39874;3492771,611;-1550709,300;40000
39875;3492771,611;-1550909,300;40000
39876;3492771,611;-1551109,300;40000
39877;3492771,611;-1551309,300;40000
39878;3492771,611;-1551509,300;40000
39879;3492771,611;-1551709,300;40000
39880;3492771,611;-1551909,300;40000
39881;3492771,611;-1552109,300;40000
39882;3492771,611;-1552309,300;40000
39883;3492771,611;-1552509,300;40000
39884;3492771,611;-1552709,300;40000
39885;3492771,611;-1552909,300;40000
39886;3492771,611;-1553109,300;40000
39887;3492771,611;-1553309,300;40000
39888;3492771,611;-1553509,300;40000
39889;3492771,611;-1553709,300;40000
39890;3492771,611;-1553909,300;40000
39891;3492771,611;-1554109,300;40000
39892;3492771,611;-1554309,300;40000
39893;3492771,611;-1554509,300;40000
39894;3492771,611;-1554709,300;40000
39895;3492771,611;-1554909,300;40000
39896;3492771,611;-1555109,300;40000
39897;3492771,611;-1555309,300;40000
39898;3492771,611;-1555509,300;40000
39899;3492771,611;-1555709,300;40000
39900;3492771,611;-1555909,300;40000
39901;3492771,611;-1556109,300;40000
39902;3492771,611;-1556309,300;40000
39903;3492771,611;-1556509,300;40000
39904;3492771,611;-1556709,300;40000
39905;3492771,611;-1556909,300;40000
39906;3492771,611;-1557109,300;40000
39907;3492771,611;-1557309,300;40000
39908;3492771,611;-1557509,300;40000
39909;3492771,611;-1557709,300;40000
39910;3492771,611;-1557909,300;40000
39911;3492771,611;-1558109,300;40000
39912;3492771,611;-1558309,300;40000
39913;3492771,611;-1558509,300;40000
39914;3492771,611;-1558709,300;40000
39915;3492771,611;-1558909,300;40000
39916;3492779,115;-1559098,560;40000
39917;3492849,207;-1559234,650;40000
39925;3492859,251;-1560966,730;40000
39926;3492840,646;-1561121,620;40000
39927;3492819,342;-1561316,380;40000
39928;3492800,527;-1561512,760;40000
39929;3492786,629;-1561712,010;40000
39930;3492773,114;-1561910,560;40000
39931;3492771,611;-1562109,300;40000
39932;3492771,611;-1562309,300;40000
39933;3492771,611;-1562509,300;40000
39934;3492771,611;-1562709,300;40000
39935;3492771,611;-1562909,300;40000
39936;3492771,611;-1563109,300;40000
39937;3492771,611;-1563309,300;40000
39938;3492771,611;-1563509,300;40000
39939;3492771,611;-1563709,300;40000
39940;3492771,611;-1563909,300;40000
39941;3492771,611;-1564109,300;40000
39942;3492760,719;-1564215,230;40000
40013;3492979,297;-1537528,750;40000
40014;3492971,611;-1537709,300;40000
40015;3492971,611;-1537909,300;40000
40016;3492971,611;-1538109,300;40000
40017;3492971,611;-1538309,300;40000
40018;3492971,611;-1538509,300;40000
40019;3492971,611;-1538709,300;40000
